oid,filter,mjd,mag,magerr,clrcoeff
804111400018325,zg,58430.16427,15.91138,0.013361229,-0.08146576
1837102300007536,zg,58430.3363,15.93365,0.015155863,-0.08202284
804211400023197,zr,58431.17996,15.548427,0.011300945,0.103459775
804111400018325,zg,58431.22702,15.928035,0.01340423,-0.059984036
804211400023197,zr,58435.26428,15.484827,0.0112046115,0.09773338
804111400018325,zg,58437.22489,15.931273,0.013412656,-0.05349768
804211400023197,zr,58437.26142,15.524287,0.011263698,0.10299833
804211400023197,zr,58439.2132,15.498728,0.011225176,0.083786406
804211400023197,zr,58439.21365,15.491643,0.0112146605,0.08999683
804211400023197,zr,58439.22276,15.486378,0.011206892,0.088338815
804211400023197,zr,58439.22321,15.465551,0.011176539,0.09684992
804211400023197,zr,58439.23253,15.498066,0.01122419,0.09596106
1837202300010758,zr,58439.24079,15.516556,0.011213798,0.07615795
804211400023197,zr,58441.21378,15.528314,0.011269853,0.07909665
804211400023197,zr,58441.21424,15.51447,0.011248793,0.08286036
804211400023197,zr,58441.22355,15.520058,0.01125726,0.08732332
804211400023197,zr,58441.224,15.523527,0.011262541,0.08639211
804211400023197,zr,58441.2331,15.524117,0.01126344,0.083939604
804111400018325,zg,58441.25187,15.930327,0.013410192,-0.05736504
804211400023197,zr,58441.28624,15.528879,0.011270719,0.09433929
804211400023197,zr,58442.26622,15.5401325,0.0112880515,0.09216871
1837202300010758,zr,58443.09517,15.614841,0.011333367,0.07423912
1837102300007536,zg,58443.2503,15.928619,0.0151458755,-0.08980523
804211400023197,zr,58447.34786,15.479447,0.011196726,0.09080774
804211400023197,zr,58449.22244,15.529422,0.011271549,0.098739274
804211400023197,zr,58449.22635,15.525521,0.0112655815,0.09355929
804211400023197,zr,58449.23218,15.524372,0.011263828,0.097492956
804211400023197,zr,58449.23797,15.507631,0.011238489,0.09889688
804211400023197,zr,58449.24514,15.536719,0.011282775,0.099397786
804211400023197,zr,58450.23973,15.518435,0.011254797,0.09558307
804211400023197,zr,58450.2402,15.508802,0.011240251,0.09862835
804211400023197,zr,58451.21674,15.486478,0.0112070395,0.08970551
804211400023197,zr,58451.21783,15.493129,0.011216861,0.0861731
804211400023197,zr,58451.23231,15.509772,0.011241707,0.08795407
804211400023197,zr,58451.24133,15.495856,0.011220907,0.090087354
804211400023197,zr,58451.24178,15.510946,0.011243476,0.087232076
804211400023197,zr,58456.13612,15.487764,0.011208936,0.096001096
804111400018325,zg,58457.11715,16.66761,0.016004257,-0.11555287
804211400023197,zr,58457.15991,15.631827,0.01143634,0.079812445
804111400018325,zg,58469.15804,15.943297,0.0134441145,-0.06422605
804211400023197,zr,58471.14013,15.507324,0.011238029,0.08866665
804211400023197,zr,58472.10489,15.477156,0.011193378,0.08999805
804111400018325,zg,58472.15878,15.906201,0.013347966,-0.040655646
804211400023197,zr,58475.1602,15.516643,0.011252079,0.087918684
804211400023197,zr,58476.14014,15.490763,0.01121336,0.087975375
804211400023197,zr,58476.1411,15.499783,0.011226746,0.08715064
804211400023197,zr,58476.14206,15.502545,0.011230871,0.085737206
804211400023197,zr,58476.14301,15.486516,0.011207095,0.08647592
804211400023197,zr,58476.14397,15.491733,0.011214793,0.084259726
804211400023197,zr,58476.14491,15.483972,0.011203354,0.08944481
804211400023197,zr,58476.14588,15.500625,0.011228004,0.08769898
804211400023197,zr,58476.14682,15.500897,0.01122841,0.08978694
804211400023197,zr,58476.14779,15.479012,0.011196088,0.08987368
804211400023197,zr,58476.14875,15.48674,0.011207425,0.08515366
804211400023197,zr,58476.14969,15.476405,0.011192284,0.08561764
804211400023197,zr,58476.15066,15.504224,0.011233382,0.08639234
804211400023197,zr,58476.1516,15.480479,0.011198234,0.086196505
804211400023197,zr,58476.15257,15.465677,0.011176721,0.08190905
804211400023197,zr,58476.15353,15.466701,0.011178198,0.08718302
804211400023197,zr,58476.15447,15.478694,0.011195624,0.0885306
804211400023197,zr,58476.15544,15.503683,0.011232572,0.08768247
804211400023197,zr,58476.15638,15.481562,0.011199819,0.087699
804211400023197,zr,58476.15734,15.478631,0.011195533,0.08315074
804211400023197,zr,58476.15831,15.519791,0.011256853,0.0836543
804211400023197,zr,58476.15925,15.499552,0.011226404,0.08525476
804211400023197,zr,58476.16021,15.464852,0.011175531,0.08331737
804211400023197,zr,58476.16116,15.484219,0.011203717,0.087972336
804211400023197,zr,58476.16212,15.4926605,0.011216167,0.088799976
804211400023197,zr,58476.16307,15.496536,0.0112219155,0.08710847
804211400023197,zr,58476.16403,15.501746,0.011229676,0.084001504
804211400023197,zr,58476.16499,15.492771,0.011216331,0.08433931
804211400023197,zr,58476.16594,15.507905,0.011238902,0.08602733
804211400023197,zr,58476.1669,15.506599,0.011236942,0.07979693
804211400023197,zr,58476.16785,15.526013,0.011266333,0.08164824
804211400023197,zr,58476.18506,15.531448,0.011274659,0.078563854
804211400023197,zr,58476.18793,15.498373,0.011224648,0.086670496
804211400023197,zr,58476.19079,15.49728,0.011223022,0.070318334
804211400023197,zr,58476.19175,15.517832,0.011253882,0.08175044
804211400023197,zr,58476.19558,15.4995365,0.011226381,0.08661098
804211400023197,zr,58476.19653,15.4794445,0.01119672,0.088448256
804211400023197,zr,58476.19749,15.48531,0.01120532,0.086166784
804211400023197,zr,58476.19844,15.4731865,0.011187597,0.08706612
804211400023197,zr,58476.1994,15.498525,0.011224873,0.086161844
804211400023197,zr,58476.20036,15.48391,0.011203264,0.0856586
804211400023197,zr,58476.20131,15.510022,0.011242085,0.09092159
804211400023197,zr,58476.20227,15.494923,0.011219519,0.09076594
804211400023197,zr,58476.20322,15.491849,0.011214966,0.089610875
804211400023197,zr,58476.20418,15.488587,0.011210147,0.08889084
804211400023197,zr,58476.20513,15.497864,0.011223891,0.08710004
804211400023197,zr,58476.20609,15.497335,0.011223104,0.08788947
804211400023197,zr,58476.20705,15.4847975,0.01120457,0.088024594
804211400023197,zr,58476.208,15.508767,0.011240196,0.08453981
804211400023197,zr,58476.20896,15.497,0.011222605,0.08865909
804211400023197,zr,58476.20991,15.497452,0.011223277,0.08626473
804211400023197,zr,58476.21087,15.492072,0.011215296,0.08835005
804211400023197,zr,58476.21182,15.47543,0.0111908605,0.08852705
804211400023197,zr,58476.21278,15.48964,0.011211702,0.086137295
804211400023197,zr,58476.21374,15.484647,0.011204347,0.088381454
804211400023197,zr,58476.21469,15.492142,0.0112154,0.08708022
804211400023197,zr,58476.21565,15.504766,0.011234193,0.08848491
804211400023197,zr,58476.2166,15.477194,0.011193434,0.08735443
804211400023197,zr,58476.21756,15.479802,0.011197244,0.09000654
804211400023197,zr,58476.21852,15.497754,0.011223728,0.08189692
804211400023197,zr,58476.21947,15.494338,0.011218653,0.08811828
804211400023197,zr,58476.22043,15.47342,0.011187938,0.088470094
804211400023197,zr,58476.22138,15.499559,0.011226416,0.09295219
804211400023197,zr,58476.22234,15.482314,0.0112009235,0.08772746
804211400023197,zr,58476.22329,15.495517,0.011220403,0.08731797
804211400023197,zr,58476.22425,15.487602,0.011208697,0.08828737
804211400023197,zr,58476.22521,15.50804,0.011239103,0.0878146
804211400023197,zr,58476.22616,15.477409,0.011193748,0.085677244
804211400023197,zr,58476.22712,15.486266,0.011206728,0.08428372
804211400023197,zr,58476.22807,15.493137,0.011216874,0.08597803
804211400023197,zr,58476.22903,15.483016,0.011201952,0.088924006
804211400023197,zr,58476.22998,15.508923,0.011240429,0.08697592
804211400023197,zr,58476.23094,15.497913,0.011223964,0.09062624
804211400023197,zr,58476.2319,15.491949,0.011215114,0.088638365
804211400023197,zr,58476.23285,15.473431,0.011187954,0.09089553
804211400023197,zr,58476.23381,15.493905,0.011218011,0.08969732
804211400023197,zr,58476.23476,15.491705,0.011214753,0.08833674
804211400023197,zr,58476.23572,15.474353,0.011189293,0.089466535
804211400023197,zr,58476.23668,15.489058,0.01121084,0.08958178
804211400023197,zr,58476.23763,15.505213,0.011234862,0.08885782
804211400023197,zr,58476.23859,15.489009,0.011210771,0.08842483
804211400023197,zr,58476.23954,15.521342,0.011259213,0.08934615
804211400023197,zr,58476.2405,15.501605,0.011229467,0.09225298
804211400023197,zr,58476.24146,15.499621,0.011226507,0.08839015
804211400023197,zr,58476.24241,15.479777,0.011197208,0.088473484
804211400023197,zr,58476.24337,15.493317,0.011217138,0.088759184
804211400023197,zr,58476.24432,15.510747,0.011243176,0.09034661
804211400023197,zr,58476.24528,15.482489,0.011201179,0.09529699
804211400023197,zr,58476.24623,15.480763,0.011198651,0.09063093
804211400023197,zr,58476.24719,15.482542,0.011201257,0.087844774
804211400023197,zr,58476.24815,15.490641,0.011213179,0.08864895
804211400023197,zr,58476.2491,15.487305,0.011208257,0.089237474
804211400023197,zr,58476.25006,15.488059,0.01120937,0.086564034
804211400023197,zr,58476.25101,15.482053,0.01120054,0.08631507
804211400023197,zr,58476.25197,15.502349,0.011230578,0.08801558
804211400023197,zr,58476.25293,15.474692,0.011189789,0.0877032
804211400023197,zr,58476.25388,15.48477,0.011204529,0.08871427
804211400023197,zr,58476.25484,15.484481,0.011204102,0.08919428
804211400023197,zr,58476.2558,15.51162,0.011244491,0.08964838
804211400023197,zr,58476.25675,15.512508,0.01124583,0.09012422
804211400023197,zr,58476.25771,15.500458,0.011227755,0.09013051
804211400023197,zr,58480.20764,15.503445,0.011232215,0.09660158
804211400023197,zr,58480.2086,15.487223,0.011208137,0.09934208
804211400023197,zr,58480.20955,15.472316,0.0111863315,0.093463875
804211400023197,zr,58480.21051,15.505684,0.011235569,0.09853752
804211400023197,zr,58480.21146,15.466247,0.011177544,0.097711004
804211400023197,zr,58480.21242,15.486307,0.011206788,0.09414701
804211400023197,zr,58480.21337,15.512771,0.011246225,0.09941345
804211400023197,zr,58480.21433,15.470121,0.011183148,0.09490683
804211400023197,zr,58480.21529,15.453305,0.011158966,0.10278447
804211400023197,zr,58480.21624,15.497043,0.011222669,0.10546084
804211400023197,zr,58480.2172,15.4561205,0.01116299,0.09124807
804211400023197,zr,58480.21815,15.506625,0.011236979,0.1040498
804211400023197,zr,58480.22007,15.449843,0.011154037,0.11096789
804211400023197,zr,58480.22102,15.441846,0.011142707,0.10105058
804211400023197,zr,58480.22198,15.510793,0.011243245,0.1122756
804211400023197,zr,58480.22293,15.497597,0.011223493,0.096692555
804211400023197,zr,58480.22389,15.527004,0.011267848,0.09354309
804211400023197,zr,58480.22484,15.516985,0.011252599,0.104601346
804211400023197,zr,58480.2258,15.534598,0.011279505,0.09427776
804211400023197,zr,58480.22676,15.501316,0.011229036,0.09561022
804211400023197,zr,58480.22771,15.464171,0.011174548,0.091159366
804211400023197,zr,58480.22867,15.486578,0.011207186,0.08316843
804211400023197,zr,58480.22962,15.495101,0.011219785,0.08505581
804211400023197,zr,58480.23058,15.496314,0.011221586,0.10342576
804211400023197,zr,58480.23153,15.539704,0.011287388,0.09303469
804211400023197,zr,58480.23249,15.514204,0.011248391,0.092377976
804211400023197,zr,58480.23345,15.485539,0.011205658,0.09284335
804211400023197,zr,58480.2344,15.504213,0.011233365,0.09244413
804211400023197,zr,58480.23536,15.493394,0.011217253,0.09171164
804211400023197,zr,58480.2363,15.490442,0.011212886,0.09524393
804211400023197,zr,58480.23727,15.501559,0.011229398,0.09015335
804211400023197,zr,58480.23823,15.504498,0.011233791,0.099168144
804211400023197,zr,58480.23918,15.487466,0.011208494,0.08854888
804211400023197,zr,58480.24014,15.487671,0.011208796,0.09448446
804211400023197,zr,58480.24108,15.502068,0.011230157,0.09475512
804211400023197,zr,58480.24205,15.50333,0.011232044,0.09371112
804211400023197,zr,58480.24301,15.494902,0.011219488,0.09546887
804211400023197,zr,58480.24395,15.47601,0.011191708,0.09426917
804211400023197,zr,58480.24492,15.50086,0.011228354,0.0941461
804211400023197,zr,58480.24586,15.496101,0.01122127,0.09454431
804211400023197,zr,58480.24683,15.470894,0.011184269,0.090257175
804211400023197,zr,58480.24779,15.484497,0.011204128,0.09966872
804211400023197,zr,58480.24873,15.490119,0.011212409,0.090524666
804211400023197,zr,58480.2497,15.485759,0.0112059815,0.10302191
804211400023197,zr,58480.25064,15.449948,0.011154186,0.09637216
804211400023197,zr,58480.2516,15.50927,0.011240953,0.09009149
804211400023197,zr,58480.25257,15.521084,0.01125882,0.088909574
804211400023197,zr,58480.25351,15.4838705,0.011203206,0.09436827
804211400023197,zr,58480.25448,15.491861,0.011214984,0.10316599
804211400023197,zr,58480.25544,15.505543,0.011235356,0.10902732
