+0.5672456 15.50260 2445644.31200
+0.8721690 15.51720 2445646.26700
+0.5730230 15.59010 2445647.31700
+0.5950498 15.58010 2445647.35000
+0.1479084 15.45210 2445663.16000
+0.1699353 15.47970 2445663.19300
+0.5489490 15.63810 2445665.25900
+0.2244387 15.55340 2445666.27100
+0.4975306 15.55280 2445674.17100
+0.5106056 15.54850 2445695.16500
+0.5402877 15.68760 2445882.48100
+0.5511751 15.58540 2445888.49000
+0.8547188 15.49810 2445908.42100
+0.2301651 15.69770 2445913.47800
+0.8969776 15.62070 2445914.47700
+0.5511080 15.51590 2445915.45700
+0.6049439 15.60700 2445918.53400
+0.5454935 15.65880 2445936.42300
+0.5806400 15.45500 2445939.47200
+0.5748403 15.46500 2445945.45600
+0.5975346 15.61870 2445945.49000
+0.2209609 15.72930 2445946.42400
+0.9344970 15.64240 2445947.49300
+0.6006421 15.59010 2445948.49100
+0.2687895 15.66290 2445949.49200
+0.3063536 15.68770 2445964.53000
+0.8763815 15.58450 2445965.38400
+0.4675389 15.71560 2445969.26600
+0.5149300 15.75770 2445969.33700
+0.5369568 15.67420 2445969.37000
+0.5589836 15.60610 2445969.40300
+0.5810105 15.74080 2445969.43600
+0.6023698 15.72100 2445969.46800
+0.6250641 15.57030 2445969.50200
+0.6464235 15.60590 2445969.53400
+0.6684504 15.61220 2445969.56700
+0.6048098 15.67420 2445972.46800
+0.9230828 15.61960 2445974.44300
+0.2278721 15.60240 2446030.33200
+0.2696645 15.58730 2445642.36800
+0.2024792 15.64710 2446265.50700
+0.4817413 15.59440 2446297.38700
+0.1743556 15.46380 2446301.42100
+0.1845307 15.63710 2446325.40700
+0.8526782 15.72280 2446326.40800
+0.8544506 15.55000 2446329.40700
+0.2231774 15.41540 2446352.43200
+0.5516702 15.59920 2446360.41500
+0.8291823 15.50740 2446380.30700
+0.1995187 15.62810 2446382.36000
+0.1689774 15.59960 2446406.28500
+0.4885854 15.59920 2446408.26200
+0.8342251 15.47600 2446410.27800
+0.8293228 15.49530 2446413.26700
+0.8402038 15.52150 2446645.50000
+0.8424138 15.51450 2446651.49600
+0.8548659 15.56500 2446654.51100
+0.1631267 15.56840 2446656.47100
+0.8141049 15.49970 2446672.42800
+0.4722179 15.66230 2446682.40300
+0.1568224 15.71450 2446686.42500
