2445644.31200 17.17590
2445646.26700 17.30150
2445663.16000 17.80360
2445663.19300 17.34190
2445666.27100 17.45220
2445674.17100 17.32330
2445695.16500 17.59300
2445882.48100 17.04960
2445949.49200 17.61440
2445965.38400 17.24370
2445969.26600 17.45720
2445969.33700 17.40280
2445969.37000 17.52120
2445969.40300 17.42160
2445969.46800 17.41350
2445974.44300 17.45660
2446030.33200 17.52620
2446265.50700 16.10390
2446297.38700 17.74760
2446325.40700 17.37610
2446326.40800 17.32320
2446329.40700 17.39290
2446360.41500 16.85770
2446380.30700 17.26030
2446382.36000 17.46180
2446406.28500 17.53900
2446408.26200 17.40310
2446410.27800 17.19770
2446651.49600 17.59700
2446654.51100 17.43010
2446672.42800 17.53520
2446682.40300 17.30340
2446686.42500 17.42510
2446706.42100 17.32170
2446709.42200 17.49200
2446730.31600 17.32430
2446761.26400 16.95240
2446764.25200 17.43470
2446769.21000 17.14800
2447064.34000 17.55230
2447066.44900 17.11170
2447393.47800 17.34710
2447410.41100 17.48950
2447418.45600 17.35060
2447419.35100 18.16400
2447422.33500 17.83940
2447449.29200 17.71610
2445642.36800 17.26590
2447792.40300 17.43770
2447802.43400 17.75190
2447826.40200 17.33470
2447826.44100 17.19370
2447851.24300 17.32350
