+0.6259319 13.34720 2447765.43500
+0.8045149 13.33620 2445644.31200
+0.7270271 13.48450 2445646.26700
+0.6211441 14.36170 2445663.16000
+0.6873553 14.04430 2445663.19300
+0.8325779 13.39330 2445665.25900
+0.8630549 13.36330 2445666.27100
+0.7136157 13.38540 2445674.17100
+0.8359796 13.46240 2445695.16500
+0.6668223 13.48890 2445882.48100
+0.7232805 13.38290 2445888.49000
+0.8592064 13.47760 2445913.47800
+0.8636001 13.34170 2445914.47700
+0.8298723 13.29170 2445915.45700
+0.0035654 13.20670 2445918.53400
+0.8960570 13.14490 2445936.42300
+0.0135708 13.14330 2445939.47200
+0.0198691 13.26160 2445945.45600
+0.0880867 13.28000 2445945.49000
+0.9620644 13.13180 2445946.42400
+0.1069061 13.19640 2445947.49300
+0.1092935 13.28260 2445948.49100
+0.1176999 13.26010 2445949.49200
+0.2899448 13.23500 2445964.53000
+0.0034105 13.39050 2445965.38400
+0.9347101 13.42680 2445969.33700
+0.0009213 13.50120 2445969.37000
+0.0671325 13.17850 2445969.40300
+0.1333437 13.10200 2445969.43600
+0.1975485 13.19960 2445969.46800
+0.2657661 13.40800 2445969.50200
+0.3299709 13.34580 2445969.53400
+0.3961821 13.29930 2445969.56700
+0.2167488 13.15470 2445972.46800
+0.1793891 13.17330 2445974.44300
+0.3150847 13.44080 2446030.33200
+0.1702302 13.15960 2446265.50700
+0.1342657 13.14660 2446297.38700
+0.2280837 13.61350 2446301.42100
+0.2793864 13.09700 2446304.43700
+0.3620032 13.71470 2446326.40800
+0.5765596 13.36010 2446352.43200
+0.5936517 13.62790 2446360.41500
+0.6241021 13.30720 2446382.36000
+0.6272246 13.63560 2446406.28500
+0.5938777 13.50090 2446408.26200
+0.6387802 13.36220 2446410.27800
+0.6359102 13.57890 2446413.26700
+0.5882266 13.40660 2446645.50000
+0.6186016 13.33470 2446651.49600
+0.6678979 13.40260 2446654.51100
+0.6004422 13.30420 2446656.47100
+0.6304097 13.70090 2446682.40300
+0.7001510 13.63780 2446686.42500
+0.8201275 13.52790 2446706.42100
+0.8413343 13.12650 2446709.42200
+0.8224130 13.26740 2446712.40300
+0.8673156 13.55910 2446714.41900
+0.7630581 13.63460 2446730.31600
+0.8571287 13.83980 2446761.26400
+0.6913593 13.60220 2446763.17500
+0.8116415 13.46520 2446768.21900
+0.0000000 12.89840 2447035.45800
+0.2330215 13.17850 2447041.55500
+0.0786040 12.91180 2447057.42700
+0.0492698 13.15060 2447059.40600
+0.2490461 13.53760 2447062.49600
+0.1803458 14.09770 2447066.44900
+0.0855357 13.25430 2447091.32200
+0.7807803 13.25470 2447296.51300
+0.2074527 13.32950 2447389.42900
+0.3313668 13.35460 2447393.47800
+0.2237830 13.27880 2447395.41800
+0.1579527 13.23150 2447396.38200
+0.1884296 13.36730 2447397.39400
+0.3057398 13.26970 2447410.41100
+0.4472287 13.24660 2447418.45600
+0.2429568 13.28600 2447419.35100
+0.4158881 13.31010 2447420.43400
+0.2300547 13.22600 2447422.33500
+0.5016806 13.27840 2447424.46400
+0.2594642 13.26160 2447436.30500
+0.3620697 13.13390 2447442.33700
+0.3165824 13.20590 2447449.29200
+0.3012930 13.24890 2447451.27800
+0.2355381 13.42540 2447468.19100
+0.3613566 13.28600 2447477.22500
+0.9040731 13.65110 2445642.36800
+0.8470168 13.18570 2447766.54200
+0.7814655 13.22520 2447773.48700
+0.7345300 13.26930 2447792.40300
+0.7970074 13.26470 2447798.41500
+0.8607295 13.38580 2447802.43400
+0.9201332 13.30830 2447821.40300
+0.8197113 13.31350 2447826.33700
+0.0283769 13.40660 2447826.44100
+0.6606210 13.23260 2447835.22900
+0.7911124 13.35750 2447851.24300
+0.1375478 13.13470 2448532.23700
+0.4669124 13.13020 2448811.50800
+0.0939422 13.09580 2450371.33000
-0.3740681 13.34720 2447765.43500
-0.1954851 13.33620 2445644.31200
-0.2729729 13.48450 2445646.26700
-0.3788559 14.36170 2445663.16000
-0.3126447 14.04430 2445663.19300
-0.1674221 13.39330 2445665.25900
-0.1369451 13.36330 2445666.27100
-0.2863843 13.38540 2445674.17100
-0.1640204 13.46240 2445695.16500
-0.3331777 13.48890 2445882.48100
-0.2767195 13.38290 2445888.49000
-0.1407936 13.47760 2445913.47800
-0.1363999 13.34170 2445914.47700
-0.1701277 13.29170 2445915.45700
-0.1039430 13.14490 2445936.42300
-0.0379356 13.13180 2445946.42400
-0.0652899 13.42680 2445969.33700
-0.4234404 13.36010 2446352.43200
-0.4063483 13.62790 2446360.41500
-0.3758979 13.30720 2446382.36000
-0.3727754 13.63560 2446406.28500
-0.4061223 13.50090 2446408.26200
-0.3612198 13.36220 2446410.27800
-0.3640898 13.57890 2446413.26700
-0.4117734 13.40660 2446645.50000
-0.3813984 13.33470 2446651.49600
-0.3321021 13.40260 2446654.51100
-0.3995578 13.30420 2446656.47100
-0.3695903 13.70090 2446682.40300
-0.2998490 13.63780 2446686.42500
-0.1798725 13.52790 2446706.42100
-0.1586657 13.12650 2446709.42200
-0.1775870 13.26740 2446712.40300
-0.1326844 13.55910 2446714.41900
-0.2369419 13.63460 2446730.31600
-0.1428713 13.83980 2446761.26400
-0.3086407 13.60220 2446763.17500
-0.1883585 13.46520 2446768.21900
-0.2192197 13.25470 2447296.51300
-0.4983194 13.27840 2447424.46400
-0.0959269 13.65110 2445642.36800
-0.1529832 13.18570 2447766.54200
-0.2185345 13.22520 2447773.48700
-0.2654700 13.26930 2447792.40300
-0.2029926 13.26470 2447798.41500
-0.1392705 13.38580 2447802.43400
-0.0798668 13.30830 2447821.40300
-0.1802887 13.31350 2447826.33700
-0.3393790 13.23260 2447835.22900
-0.2088876 13.35750 2447851.24300
