+0.3099926 16.47660 2447773.48700
+0.2652298 16.41940 2445644.31200
+0.2588317 16.53070 2445646.26700
+0.1633238 16.33250 2445647.31700
+0.3488936 16.35790 2445647.35000
+0.2536749 16.30930 2445663.16000
+0.4392446 16.27910 2445663.19300
+0.0570358 16.36550 2445665.25900
+0.7478415 16.45390 2445666.27100
+0.1721156 16.53260 2445674.17100
+0.2282179 16.36960 2445695.16500
+0.5671181 16.62940 2445882.48100
+0.3576830 16.57850 2445888.49000
+0.8733487 16.98250 2445913.47800
+0.4910512 16.78370 2445914.47700
+0.0019105 16.65960 2445915.45700
+0.3048841 16.88640 2445918.53400
+0.9005597 16.81950 2445936.42300
+0.0460802 16.71920 2445939.47200
+0.8872550 17.02460 2445945.49000
+0.1394413 16.90990 2445946.42400
+0.1507766 16.94980 2445947.49300
+0.7628558 16.83510 2445948.49100
+0.3918049 16.80270 2445949.49200
+0.9553787 16.89740 2445964.53000
+0.7576990 16.81570 2445965.38400
+0.5874498 16.54850 2445969.26600
+0.9867059 16.62040 2445969.33700
+0.1722757 16.64430 2445969.37000
+0.3578454 16.53560 2445969.40300
+0.5434152 16.94730 2445969.43600
+0.7233616 16.78770 2445969.46800
+0.9145547 16.78690 2445969.50200
+0.0945011 16.70940 2445969.53400
+0.2800708 16.96540 2445969.56700
+0.5933391 16.67740 2445972.46800
+0.6994076 16.59390 2445974.44300
+0.9814646 16.47260 2446030.33200
+0.0000000 16.18120 2446084.21800
+0.4471155 16.51640 2446265.50700
+0.7187427 16.61350 2446297.38700
+0.4032391 16.83730 2446301.42100
+0.2843323 16.82250 2446325.40700
+0.9132815 16.93720 2446326.40800
+0.7776356 16.76930 2446329.40700
+0.2547128 16.45270 2446352.43200
+0.1457228 16.63800 2446360.41500
+0.0049201 16.62850 2446380.30700
+0.5496081 16.81600 2446382.36000
+0.0876784 16.70020 2446406.28500
+0.2049935 16.50480 2446408.26200
+0.5416184 16.75830 2446410.27800
+0.3497393 16.51740 2446413.26700
+0.2715656 16.53470 2446645.50000
+0.9890272 16.52250 2446651.49600
+0.9433545 16.46160 2446654.51100
+0.9650732 16.70450 2446656.47100
+0.6964834 16.75270 2446672.42800
+0.7891585 16.97260 2446682.40300
+0.4061749 16.87590 2446686.42500
+0.8501981 16.76070 2446706.42100
+0.7257989 16.78900 2446709.42200
+0.8255581 16.82380 2446714.41900
+0.2195687 16.59270 2446730.31600
+0.2502563 16.68170 2446761.26400
+0.9964320 16.56820 2446763.17500
+0.0527539 16.80050 2446764.25200
+0.3604875 16.54560 2446768.21900
+0.9332033 16.86390 2446769.21000
+0.1324575 17.52080 2447035.45800
+0.4178751 16.89170 2447041.55500
+0.6713026 16.72150 2447057.42700
+0.7998644 16.75890 2447059.40600
+0.1759412 16.58680 2447062.49600
+0.4049481 16.92840 2447066.44900
+0.2739314 16.80510 2447091.32200
+0.6267231 16.97260 2447389.42900
+0.3955693 16.98550 2447393.47800
+0.3048214 16.92280 2447395.41800
+0.6153455 16.82870 2447410.41100
+0.8550017 16.78940 2447418.45600
+0.8878784 16.91810 2447419.35100
+0.9779402 16.84600 2447420.43400
+0.6678826 16.95730 2447422.33500
+0.6399433 16.75760 2447424.46400
+0.2257444 16.61150 2447436.30500
+0.1456458 16.74620 2447442.33700
+0.2558769 16.40000 2447449.29200
+0.5311117 16.60010 2447468.19100
+0.0309731 16.59850 2447765.43500
+0.2559948 16.50740 2447766.54200
+0.3334844 16.53560 2445642.36800
+0.6808239 16.69570 2447792.40300
+0.4882588 16.65060 2447798.41500
+0.0884053 16.63840 2447802.43400
+0.7572728 16.79550 2447821.40300
+0.5027624 16.65900 2447826.33700
+0.0875884 16.55290 2447826.44100
+0.5053757 16.56600 2447835.22900
+0.5573155 16.82380 2447851.24300
+0.4402885 16.67930 2448811.50800
+0.8276231 16.95580 2450371.33000
-0.2521585 16.45390 2445666.27100
-0.4328819 16.62940 2445882.48100
-0.1266513 16.98250 2445913.47800
-0.0994403 16.81950 2445936.42300
-0.1127450 17.02460 2445945.49000
-0.2371442 16.83510 2445948.49100
-0.0446213 16.89740 2445964.53000
-0.2423010 16.81570 2445965.38400
-0.4125502 16.54850 2445969.26600
-0.0132941 16.62040 2445969.33700
-0.4565848 16.94730 2445969.43600
-0.2766384 16.78770 2445969.46800
-0.0854453 16.78690 2445969.50200
-0.4066609 16.67740 2445972.46800
-0.3005924 16.59390 2445974.44300
-0.0185354 16.47260 2446030.33200
-0.2812573 16.61350 2446297.38700
-0.0867185 16.93720 2446326.40800
-0.2223644 16.76930 2446329.40700
-0.4503919 16.81600 2446382.36000
-0.4583816 16.75830 2446410.27800
-0.0109728 16.52250 2446651.49600
-0.0566455 16.46160 2446654.51100
-0.0349268 16.70450 2446656.47100
-0.3035166 16.75270 2446672.42800
-0.2108415 16.97260 2446682.40300
-0.1498019 16.76070 2446706.42100
-0.2742011 16.78900 2446709.42200
-0.1744419 16.82380 2446714.41900
-0.0035680 16.56820 2446763.17500
-0.0667967 16.86390 2446769.21000
-0.3286974 16.72150 2447057.42700
-0.2001356 16.75890 2447059.40600
-0.3732769 16.97260 2447389.42900
-0.3846545 16.82870 2447410.41100
-0.1449983 16.78940 2447418.45600
-0.1121216 16.91810 2447419.35100
-0.0220598 16.84600 2447420.43400
-0.3321174 16.95730 2447422.33500
-0.3600567 16.75760 2447424.46400
-0.4688883 16.60010 2447468.19100
-0.3191761 16.69570 2447792.40300
-0.2427272 16.79550 2447821.40300
-0.4972376 16.65900 2447826.33700
-0.4946243 16.56600 2447835.22900
-0.4426845 16.82380 2447851.24300
-0.1723769 16.95580 2450371.33000
