JD	mag	mag_err
2458387.86436	16.12017	0.015187655
2458653.97446	16.10808	0.015156474
2458653.97585	16.136406	0.011619669
2459093.80507	16.11252	0.011550355
2459093.81675	16.108883	0.015158532
2459097.89109	16.145512	0.011646546
2459121.72975	16.170609	0.015322577
2459123.73139	16.17355	0.015330689
2459130.72283	16.146002	0.011648
2459130.72446	16.135801	0.015228625
2459130.81989	16.167871	0.015315051
2459130.8215199998	16.143564	0.011640776
2459131.7859	16.155186	0.0152804805
2459131.78752	16.131187	0.011604379
2459134.84308	16.142025	0.011636225
2459134.86097	16.11625	0.011561063
2459135.69969	16.134466	0.011613973
2459135.70052	16.146297	0.015256559
2459135.81964	16.142187	0.01524558
2459135.82046	16.143995	0.011642054
2459136.76298	16.162657	0.015300777
2459136.78509	16.133299	0.011610554
2459136.78592	16.129005	0.0152107235
2459137.78727	16.174118	0.01533226
2459137.7995	16.131475	0.015217214
2459137.80114	16.154808	0.011674249
2459138.65584	16.15499	0.011674792
2459138.65747	16.149097	0.015264069
2459138.67737	16.110214	0.01154375
2459138.67899	16.133698	0.01522307
2459138.68621	16.127987	0.01520805
2459138.691	16.12775	0.011594352
2459139.66542	16.174639	0.015333701
2459139.66624	16.106445	0.011532999
2459139.81935	16.116562	0.015178303
2459141.76656	16.163074	0.0153019205
2459141.76903	16.150688	0.011661938
2459142.80315	16.13345	0.015222416
2459142.83235	16.12071	0.015189058
2459142.83384	16.142628	0.011638006
2459143.74137	16.161762	0.01529834
2459143.75295	16.159378	0.011687968
2459143.75772	16.140516	0.015241134
2459143.76018	16.163239	0.011699603
2459143.81357	16.156862	0.0152850235
2459144.76386	16.135838	0.015228724
2459144.76548	16.133495	0.01161113
2459144.78216	16.143335	0.01524864
2459144.80822	16.148552	0.0116555765
2459145.80155	16.156408	0.015283791
2459145.81868	16.133278	0.015221964
2459145.82031	16.130964	0.011603727
2459147.75619	16.15171	0.015271098
2459152.64437	16.134647	0.015225574
2459152.646	16.130184	0.011601446
2459152.65745	16.11899	0.015184592
2459152.65907	16.15118	0.011663408
2459153.76157	16.156517	0.011679374
2459153.76496	16.15451	0.015278656
2459153.76812	16.14263	0.015246758
2459153.79244	16.144312	0.011642993
2459153.79658	16.151875	0.015271543
2459155.81858	16.16108	0.011693089
2459156.74795	16.151915	0.011665599
2459157.76172	16.145151	0.015253494
2459157.76588	16.126722	0.011591358
2459157.78043	16.15894	0.015290657
2459157.78206	16.133663	0.011611622
2459158.74238	16.107338	0.015154576
2459158.744	16.141026	0.011633273
2459158.75914	16.121752	0.015191768
2459158.76076	16.139744	0.011629493
2459165.62146	16.145746	0.015255085
2459165.62309	16.155594	0.011676607
2459165.6332	16.147945	0.015260978
2459166.87615	16.142075	0.011636372
2459168.65652	16.152527	0.015273299
2459168.67508	16.166939	0.01531249
2459169.76349	16.135902	0.015228894
2459169.80923	16.117102	0.015179699
