JD	mag	mag_err
2458329.93832	15.27771	0.016050015
2458329.93877	15.265446	0.01604747
2458338.89522	15.270279	0.016048448
2458344.89221	15.27591	0.016049627
2458360.93071	15.287566	0.01605222
2458363.8318	15.283911	0.016051386
2458381.74825	15.293664	0.016053658
2458383.7512	15.302882	0.016055942
2458384.78556	15.302174	0.016055763
2458387.75296	15.3013315	0.016055547
2458389.86628	15.300744	0.0160554
2458390.87315	15.319027	0.016060254
2458430.83622	15.3167925	0.016059633
2458443.75025	15.318496	0.016060106
2458726.93347	15.305292	0.016056562
2458726.93392	15.304402	0.01605633
2458734.99649	15.322562	0.016061254
2458734.99695	15.311359	0.016058156
2458737.90194	15.304135	0.016056262
2458737.90239	15.313897	0.01605884
2458764.8723	15.300036	0.016055223
2458764.87275	15.307455	0.016057122
2458765.76747	15.442352	0.016107056
2458766.76798	15.309885	0.016057765
2458766.76843	15.33463	0.01606481
2458767.81827	15.290869	0.016052995
2458767.81872	15.293785	0.016053688
2458772.69747	15.322063	0.016061112
2458772.69792	15.358474	0.016072514
2458791.67018	15.332357	0.016064122
2458793.6696	15.310922	0.016058039
2458793.67005	15.294216	0.016053794
2458794.66934	15.2944	0.016053837
2458794.66979	15.298865	0.016054932
2458795.68317	15.305033	0.016056493
2458795.68362	15.299222	0.01605502
2458798.65724	15.332685	0.016064221
2458798.65769	15.309707	0.016057717
2458849.61955	15.293676	0.016053662
2458849.62472	15.291653	0.016053177
2459060.86867	15.302513	0.016055848
