JD,mag,mag_err
2458228.9848,14.490471,0.009799017
2458234.94403,14.537888,0.009830241
2458235.001,14.53122,0.00982578
2458252.96304,14.536765,0.009829489
2458255.9274,14.507827,0.00981031
2458261.96851,14.5110855,0.009812448
2458269.97388,14.521431,0.009819271
2458272.92777,14.536447,0.009829276
2458275.94912,14.536041,0.009829004
2458278.93176,14.5345545,0.009828009
2458281.93095,14.534609,0.009828044
2458290.94888,14.521978,0.009819634
2458293.94642,14.528652,0.009824066
2458296.96891,14.5260515,0.009822337
2458299.96904,14.528481,0.009823954
2458302.9523,14.520827,0.009818872
2458305.97319,14.523892,0.009820903
2458313.9489,14.519669,0.009818105
2458316.91006,14.516592,0.009816073
2458319.90861,14.51155,0.009812753
2458322.95025,14.513777,0.009814219
2458325.95705,14.520728,0.009818806
2458329.93852,14.520986,0.012576113
2458329.95491,14.525115,0.012575297
2458333.93554,14.5189495,0.01257652
2458334.82425,14.523713,0.0098207835
2458337.89285,14.541624,0.009832752
2458338.89547,14.530872,0.012574174
2458342.91214,14.507563,0.009810138
2458343.88532,14.518102,0.00981707
2458343.88624,14.495179,0.009802065
2458344.86468,14.517222,0.009816488
2458344.89246,14.513768,0.0125775635
2458346.84638,14.517547,0.009816702
2458349.88638,14.528196,0.009823765
2458350.81342,14.5144825,0.012577419
2458352.90512,14.522484,0.009819969
2458361.89252,14.523458,0.009820614
2458363.83205,14.535729,0.012573243
2458364.76363,14.507139,0.00980986
2458370.84712,14.525349,0.009821871
2458371.8744,14.546097,0.0125713
2458373.87332,14.521706,0.009819454
2458375.88602,14.526358,0.009822541
2458376.80522,14.513077,0.009813757
2458379.84405,14.511022,0.009812405
2458381.74933,14.529358,0.012574467
2458382.74851,14.517863,0.009816912
2458383.75137,14.534779,0.012573424
2458384.78664,14.529872,0.012574368
2458385.85298,14.538535,0.009830677
2458387.77121,14.537601,0.012572887
2458388.80867,14.525866,0.009822213
2458389.86641,14.5395155,0.012572525
2458400.77835,14.5026865,0.009806949
2458425.68068,14.539279,0.009831175
2458428.68213,14.509588,0.009811466
2458430.83685,14.515254,0.012577263
2458431.72617,14.514021,0.009814379
2458434.66032,14.513876,0.009814284
2458435.69055,14.522834,0.012575746
2458436.69074,14.519544,0.0125764
2458437.72027,14.527928,0.009823586
2458443.75072,14.54917,0.012570737
2458469.65647,14.5247,0.009821439
2458472.65647,14.50619,0.009809239
2458487.63965,14.516271,0.009815861
2458491.64144,14.513481,0.009814023
2458494.63635,14.513125,0.009813788
2458503.67993,14.52452,0.00982132
2458509.65983,14.47947,0.009791938
2458607.97438,14.507917,0.0098103685
2458617.96888,14.515389,0.009815279
2458634.96593,14.518493,0.009817327
2458637.96922,14.526688,0.00982276
2458640.95409,14.526813,0.009822843
2458643.94725,14.512281,0.009813234
2458649.97775,14.520463,0.00981863
2458652.96719,14.524285,0.009821164
2458655.96809,14.521239,0.009819145
2458658.97387,14.51288,0.009813628
2458661.9664,14.508839,0.009810974
2458665.97199,14.525042,0.0098216655
2458668.95267,14.51609,0.009815742
2458677.95324,14.512156,0.009813151
2458680.97178,14.5211115,0.009819061
2458683.96738,14.522898,0.009820243
2458686.96868,14.518253,0.009817171
2458690.80841,14.542885,0.009833601
2458693.90941,14.505208,0.009808597
2458696.9117,14.510611,0.009812137
2458699.93677,14.54832,0.009837271
2458704.91704,14.507398,0.012578869
2458704.91749,14.542923,0.012571888
2458705.90802,14.513188,0.00981383
2458708.90389,14.529913,0.012574361
2458708.90434,14.5388,0.012572661
2458708.96758,14.510242,0.009811894
2458714.74236,14.521165,0.009819096
2458717.88853,14.517121,0.009816422
2458717.88944,14.508349,0.0098106535
2458718.93595,14.536392,0.012573116
2458718.9364,14.543307,0.012571816
2458720.90757,14.5229225,0.00982026
2458722.9120899998,14.514594,0.009814756
2458723.90904,14.518545,0.009817362
2458723.91503,14.505215,0.0098086
2458723.94463,14.52679,0.012574969
2458723.94508,14.523285,0.012575657
2458725.90565,14.5231495,0.012575683
2458725.9061,14.527053,0.012574916
2458726.90529,14.512506,0.009813381
2458726.93327,14.523687,0.012575578
2458726.93373,14.560539,0.0125687
2458727.88971,14.500724,0.009805669
2458730.81005,14.51814,0.009817095
2458730.81095,14.513988,0.009814356
2458732.89344,14.511332,0.009812609
2458734.89268,14.526436,0.009822593
2458734.99809,14.505859,0.012579188
2458734.99854,14.4979315,0.012580851
2458735.91236,14.510215,0.009811876
2458736.67657,14.513796,0.009814231
2458736.95155,14.504464,0.00980811
2458736.95245,14.503478,0.009807466
2458737.88322,14.548789,0.012570807
2458737.88367,14.538977,0.012572628
2458737.97552,14.509311,0.009811282
2458738.70507,14.511884,0.0098129725
2458738.74305,14.515292,0.009815215
2458738.75274,14.52115,0.009819085
2458738.9335,14.514106,0.009814435
2458739.70414,14.5198555,0.009818229
2458739.74251,14.505213,0.0098086
2458739.75221,14.519905,0.0098182615
2458740.70393,14.507921,0.009810371
2458740.74282,14.521541,0.009819344
2458740.75251,14.519799,0.009818192
2458741.70083,14.513264,0.00981388
2458741.7429,14.520129,0.0098184105
2458741.75259,14.529224,0.009824449
2458743.70145,14.518906,0.009817601
2458743.74262,14.516673,0.009816127
2458743.75232,14.524745,0.009821469
2458743.893,14.516489,0.009816005
2458744.70048,14.515451,0.00981532
2458744.74304,14.514467,0.009814672
2458744.75273,14.519869,0.009818237
2458745.70063,14.518866,0.009817574
2458745.74319,14.510326,0.00981195
2458745.75289,14.524252,0.009821142
2458747.70058,14.513887,0.00981429
2458747.74162,14.52013,0.0098184105
2458747.75131,14.518575,0.009817381
2458747.81554,14.50407,0.009807852
2458748.69947,14.514629,0.009814779
2458748.74285,14.503186,0.009807276
2458748.75255,14.508922,0.009811028
2458748.76637,14.503118,0.00980723
2458749.70129,14.512095,0.009813111
2458749.74268,14.503694,0.009807606
2458749.75239,14.510583,0.009812118
2458750.70161,14.531513,0.009825976
2458750.74303,14.502287,0.009806689
2458750.75273,14.512793,0.00981357
2458751.69926,14.512989,0.0098137
2458754.69902,14.5133705,0.00981395
2458754.74208,14.515536,0.009815377
2458754.75178,14.50781,0.009810298
2458758.71608,14.519111,0.009817736
2458758.74724,14.511575,0.0098127695
2458758.75697,14.518747,0.009817496
2458758.84824,14.50449,0.009808127
2458759.74653,14.513518,0.009814048
2458759.75625,14.523611,0.0098207155
2458760.70033,14.5176115,0.009816745
2458760.74337,14.5137205,0.009814181
2458760.75309,14.52675,0.009822801
2458760.84661,14.517831,0.009816891
2458761.69936,14.497159,0.00980335
2458761.74229,14.510032,0.009811756
2458761.75203,14.519901,0.009818259
2458761.77232,14.513879,0.009814285
2458762.69856,14.517881,0.009816924
2458762.74555,14.517213,0.009816483
2458762.75529,14.51514,0.009815116
2458762.77992,14.517362,0.012576838
2458762.78037,14.526402,0.012575044
2458762.79896,14.510054,0.00981177
2458763.69997,14.505395,0.009808718
2458763.74324,14.519531,0.009818015
2458763.75297,14.514764,0.009814868
2458764.68519,14.519633,0.009818082
2458764.7698,14.538252,0.012572764
2458764.77025,14.516502,0.01257701
2458765.68587,14.502099,0.009806566
2458765.76616,14.531064,0.012574136
2458765.76751,14.524921,0.012575334
2458766.68443,14.514667,0.0098148035
2458766.76756,14.5270815,0.01257491
2458766.7680099998,14.522933,0.012575727
2458767.68193,14.5415945,0.009832732
2458768.68251,14.525888,0.009822229
2458768.77141,14.521715,0.012575968
2458768.77186,14.539219,0.012572582
2458769.68243,14.522732,0.009820133
2458770.68247,14.522925,0.009820262
