JD	mag	mag_err
2458228.9848	12.3817425	0.009089324
2458234.94403	12.416242	0.009095282
2458252.96304	12.4402485	0.0090994835
2458255.9274	12.372055	0.009087665
2458261.9685	12.380375	0.009089089
2458269.97388	12.396259	0.00909182
2458272.92777	12.412061	0.009094556
2458275.94912	12.431221	0.009097898
2458281.93095	12.418948	0.0090957545
2458290.94888	12.41146	0.009094452
2458296.96891	12.407303	0.009093731
2458302.9523	12.400308	0.009092519
2458313.9489	12.401212	0.0090926755
2458316.91006	12.363882	0.009086273
2458319.90861	12.386967	0.009090221
2458322.95025	12.37625	0.009088383
2458325.95705	12.381136	0.009089219
2458334.82425	12.387748	0.009090355
2458337.89285	12.39113	0.009090937
2458342.91214	12.372065	0.009087667
2458343.88533	12.394479	0.009091513
2458343.88624	12.3734865	0.00908791
2458344.86468	12.37692	0.009088498
2458346.84638	12.406979	0.009093674
2458349.88638	12.390445	0.009090818
2458361.89252	12.387569	0.009090324
2458364.76364	12.377137	0.009088535
2458370.84712	12.388531	0.00909049
2458373.87332	12.412941	0.0090947095
2458376.80522	12.367185	0.009086835
2458379.84405	12.403152	0.009093011
2458425.68068	12.410975	0.009094368
2458428.68213	12.400227	0.009092505
2458431.72617	12.404631	0.009093267
2458434.66032	12.411664	0.009094487
2458437.72027	12.423697	0.009096583
2458469.65647	12.424348	0.009096696
2458472.65647	12.406782	0.009093639
2458491.64144	12.37702	0.009088514
2458494.63635	12.386825	0.009090195
2458503.67993	12.403814	0.009093125
2458509.65983	12.369517	0.009087233
2458607.97438	12.40149	0.009092723
2458617.96887	12.368769	0.009087104
2458643.94725	12.402904	0.009092969
2458652.96718	12.384725	0.009089835
2458655.96809	12.399793	0.009092431
2458658.97387	12.395783	0.009091739
2458661.9664	12.386427	0.009090127
2458668.95267	12.402513	0.009092901
2458680.97178	12.402427	0.009092885
2458690.80841	12.423836	0.009096607
2458699.93677	12.421831	0.009096257
2458717.88944	12.395509	0.009091691
2458727.88971	12.3740425	0.009088005
2458734.89268	12.417012	0.009095416
2458735.91236	12.391707	0.009091036
2458736.95155	12.393923	0.009091418
2458736.95246	12.381903	0.009089352
2458737.97553	12.383631	0.009089648
2458738.70507	12.391241	0.009090956
2458738.74306	12.39779	0.009092084
2458738.75274	12.408679	0.009093968
2458738.9335	12.39957	0.009092392
2458739.70414	12.42907	0.009097522
2458743.70146	12.404082	0.009093172
2458743.74263	12.404071	0.00909317
2458743.75233	12.400155	0.009092492
2458743.893	12.407984	0.009093848
2458744.70048	12.40882	0.009093993
2458744.74304	12.400965	0.009092633
2458744.75274	12.416392	0.009095309
2458747.70058	12.379376	0.009088918
2458747.74163	12.402729	0.009092937
2458747.75131	12.401174	0.009092669
2458747.81554	12.397713	0.00909207
2458748.69947	12.38765	0.009090338
2458748.74285	12.3873415	0.009090285
