+0.6275160 16.57420 2447773.48700
+0.1918526 16.31710 2445644.31200
+0.5144431 16.75200 2445646.26700
+0.1327142 16.22930 2445647.31700
+0.3407170 16.23970 2445647.35000
+0.9929710 16.21540 2445663.16000
+0.2009738 16.30850 2445663.19300
+0.2232102 16.20490 2445665.25900
+0.6019629 16.81140 2445666.27100
+0.3965743 16.64560 2445674.17100
+0.7241783 16.64540 2445695.16500
+0.3985366 16.33470 2445882.48100
+0.2739568 16.45810 2445888.49000
+0.7762036 16.18390 2445913.47800
+0.0730159 16.18300 2445914.47700
+0.2500690 16.36830 2445915.45700
+0.6447549 16.66320 2445918.53400
+0.4011858 16.45570 2445936.42300
+0.6193845 16.75700 2445939.47200
+0.3372269 16.40900 2445945.45600
+0.5515328 17.19740 2445945.49000
+0.4386426 16.77260 2445946.42400
+0.1766729 16.22430 2445947.49300
+0.7766005 16.24910 2445949.49200
+0.5628494 16.37580 2445964.53000
+0.9457099 16.22990 2445965.38400
+0.4144038 16.64100 2445969.26600
+0.0699278 16.09820 2445969.37000
+0.2779306 16.45330 2445969.40300
+0.4859334 16.82300 2445969.43600
+0.6876331 16.47740 2445969.46800
+0.9019390 16.37640 2445969.50200
+0.1036387 16.30830 2445969.53400
+0.3116415 16.31800 2445969.56700
+0.5969792 16.59510 2445972.46800
+0.0456321 16.37850 2445974.44300
+0.3204468 16.12490 2446030.33200
+0.9701216 16.82550 2446084.21800
+0.6556035 16.34180 2446265.50700
+0.0358848 16.10460 2446304.43700
+0.2122141 16.23480 2446325.40700
+0.5216326 16.36620 2446326.40800
+0.4246755 16.71510 2446329.40700
+0.5539069 16.42950 2446352.43200
+0.8716768 16.08510 2446360.41500
+0.2532477 16.20210 2446380.30700
+0.1935436 16.13950 2446382.36000
+0.9955788 16.43640 2446406.28500
+0.4568378 16.31970 2446408.26200
+0.1639184 16.09440 2446410.27800
+0.0039303 16.28540 2446413.26700
+0.7953215 16.37580 2446645.50000
+0.5888013 16.52150 2446651.49600
+0.5926940 16.53330 2446654.51100
+0.9468002 16.07720 2446656.47100
+0.5256121 16.83650 2446672.42800
+0.7503179 16.52040 2446686.42500
+0.7874128 16.31180 2446706.42100
+0.7030621 16.27240 2446709.42200
+0.1997295 16.30470 2446714.41900
+0.4003545 16.18630 2446730.31600
+0.4691690 16.58440 2446761.26400
+0.3073363 16.27610 2446768.21900
+0.5537237 16.75520 2446769.21000
+0.7455841 16.43180 2447035.45800
+0.1756785 16.11010 2447041.55500
+0.2187256 16.28640 2447057.42700
+0.6925910 16.69010 2447059.40600
+0.1692174 16.19610 2447062.49600
+0.7921622 16.29040 2447064.34000
+0.0854325 16.18460 2447066.44900
+0.8628210 16.15040 2447091.32200
+0.4989216 16.72570 2447387.46700
+0.8656340 16.12780 2447389.42900
+0.3869481 16.30770 2447393.47800
+0.6149919 16.26410 2447395.41800
+0.6911951 16.28040 2447396.38200
+0.0699479 16.40520 2447397.39400
+0.1176007 16.24370 2447410.41100
+0.8261638 16.44940 2447418.45600
+0.4674520 16.61770 2447419.35100
+0.2937260 16.15490 2447420.43400
+0.2759483 16.49280 2447422.33500
+0.6952809 16.23500 2447424.46400
+0.3304700 16.40540 2447436.30500
+0.3508619 16.28740 2447442.33700
+0.1890293 16.00560 2447449.29200
+0.7070164 16.33340 2447451.27800
+0.3116066 16.93290 2447468.19100
+0.2539508 16.51610 2447477.22500
+0.8748310 16.16760 2447765.43500
+0.8523797 16.69940 2447766.54200
+0.9385962 16.38860 2445642.36800
+0.8572463 16.42060 2447792.40300
+0.7515758 16.17120 2447798.41500
+0.0837965 16.02420 2447802.43400
+0.6475919 16.69940 2447821.40300
+0.7471632 16.35970 2447826.33700
+0.4026871 16.13890 2447826.44100
+0.7944650 16.29390 2447835.22900
+0.7325546 16.39630 2447851.24300
+0.1163014 16.12940 2448532.23700
+0.3936332 16.24170 2448811.50800
+0.0000000 15.99050 2450365.43900
+0.1316526 16.24230 2450371.33000
-0.3724840 16.57420 2447773.48700
-0.4855569 16.75200 2445646.26700
-0.0070290 16.21540 2445663.16000
-0.3980371 16.81140 2445666.27100
-0.2758217 16.64540 2445695.16500
-0.2237964 16.18390 2445913.47800
-0.3552451 16.66320 2445918.53400
-0.3806155 16.75700 2445939.47200
-0.4484672 17.19740 2445945.49000
-0.2233995 16.24910 2445949.49200
-0.4371506 16.37580 2445964.53000
-0.0542901 16.22990 2445965.38400
-0.3123669 16.47740 2445969.46800
-0.0980610 16.37640 2445969.50200
-0.4030208 16.59510 2445972.46800
-0.0298784 16.82550 2446084.21800
-0.3443965 16.34180 2446265.50700
-0.4783674 16.36620 2446326.40800
-0.4460931 16.42950 2446352.43200
-0.1283232 16.08510 2446360.41500
-0.0044212 16.43640 2446406.28500
