2447765.43500 12.78640
2445644.31200 12.94340
2445646.26700 12.18580
2445647.31700 12.87500
2445647.35000 12.88490
2445663.16000 12.26900
2445663.19300 12.35340
2445665.25900 12.32440
2445666.27100 12.19330
2445674.17100 12.20360
2445695.16500 12.27030
2445882.48100 12.48250
2445888.49000 12.80410
2445913.47800 12.79280
2445914.47700 12.71650
2445915.45700 12.78240
2445918.53400 12.79130
2445936.42300 12.80500
2445939.47200 12.78540
2445945.45600 12.74300
2445945.49000 12.79180
2445946.42400 12.76610
2445947.49300 12.81140
2445948.49100 12.60510
2445949.49200 12.60350
2445964.53000 12.76410
2445965.38400 12.83460
2445969.26600 12.84470
2445969.33700 12.30850
2445969.37000 12.40520
2445969.40300 12.85940
2445969.43600 12.72520
2445969.46800 12.80020
2445969.50200 12.82400
2445969.53400 12.79480
2445969.56700 12.78000
2445972.46800 12.78490
2445974.44300 12.70210
2446265.50700 12.71450
2446297.38700 12.72010
2446301.42100 12.85280
2446304.43700 12.85750
2446325.40700 12.64230
2446326.40800 12.34150
2446352.43200 12.77300
2446360.41500 12.79080
2446382.36000 12.51020
2446406.28500 12.38320
2446408.26200 12.38130
2446410.27800 12.47370
2446413.26700 12.34030
2446645.50000 12.37270
2446651.49600 12.33140
2446654.51100 12.35090
2446656.47100 12.81960
2446672.42800 12.30010
2446682.40300 12.42870
2446686.42500 12.38690
2446706.42100 12.36650
2446709.42200 12.74150
2446712.40300 12.79430
2446714.41900 12.44600
2446730.31600 12.26170
2446761.26400 12.12930
2446763.17500 12.56220
2446764.25200 12.14200
2446768.21900 12.62140
2447035.45800 12.89470
2447041.55500 12.76310
2447057.42700 12.78980
2447059.40600 12.78740
2447062.49600 12.66560
2447064.34000 12.90720
2447066.44900 12.81040
2447091.32200 12.69490
2447389.42900 12.75710
2447393.47800 12.60130
2447395.41800 12.39970
2447396.38200 12.85040
2447397.39400 12.74550
2447410.41100 12.77750
2447418.45600 12.60240
2447419.35100 12.78390
2447420.43400 12.83600
2447422.33500 12.79570
2447424.46400 12.75760
2447436.30500 12.78490
2447442.33700 12.77850
2447449.29200 12.67880
2447451.27800 12.88530
2447468.19100 12.76110
2447477.22500 12.75300
2445642.36800 12.19400
2447766.54200 12.80260
2447773.48700 12.74200
2447792.40300 12.80260
2447798.41500 12.86560
2447821.40300 12.77100
2447826.33700 12.68400
2447826.44100 13.02850
2447835.22900 12.23050
2447851.24300 12.77500
2448532.23700 12.82350
2448811.50800 12.77250
2450371.33000 12.78440
