+0.7155748 16.68660 2447773.48700
+0.7564094 16.52850 2445644.31200
+0.3971882 16.85670 2445646.26700
+0.2784249 16.97930 2445647.31700
+0.3061209 17.01730 2445647.35000
+0.5750276 16.96780 2445663.16000
+0.6027236 16.78800 2445663.19300
+0.3366616 17.30890 2445665.25900
+0.1860059 16.67620 2445666.27100
+0.8162630 16.89590 2445674.17100
+0.4359611 16.67220 2445695.16500
+0.6452290 16.72960 2445882.48100
+0.6884207 16.68510 2445888.49000
+0.6601753 16.54020 2445913.47800
+0.4986090 16.75520 2445914.47700
+0.3210966 17.30460 2445915.45700
+0.9035397 16.92660 2445918.53400
+0.9172951 17.00000 2445936.42300
+0.4762385 16.55250 2445939.47200
+0.4984484 16.68470 2445945.45600
+0.5269837 16.53050 2445945.49000
+0.3108647 17.05910 2445946.42400
+0.2080476 16.81050 2445947.49300
+0.8857543 16.95600 2445949.49200
+0.5067422 16.59130 2445964.53000
+0.2234815 16.55890 2445965.38400
+0.4815394 16.59130 2445969.26600
+0.5411278 16.62890 2445969.33700
+0.5688238 16.92540 2445969.37000
+0.5965198 16.68390 2445969.40300
+0.6242158 17.13220 2445969.43600
+0.6510725 16.72030 2445969.46800
+0.6796078 16.78010 2445969.50200
+0.7064645 16.63510 2445969.53400
+0.7341605 16.58710 2445969.56700
+0.1688916 16.65780 2445972.46800
+0.8264559 17.25200 2445974.44300
+0.7325866 16.66920 2446030.33200
+0.1086227 16.94360 2446265.50700
+0.2502745 16.36210 2446301.42100
+0.7815220 16.34790 2446304.43700
+0.3810775 16.87440 2446325.40700
+0.2211898 16.43050 2446326.40800
+0.7381697 16.51180 2446329.40700
+0.7623479 16.60430 2446360.41500
+0.4571671 16.65220 2446380.30700
+0.1801947 16.55850 2446382.36000
+0.2598021 16.53260 2446406.28500
+0.9190449 16.65690 2446408.26200
+0.6110193 16.74430 2446410.27800
+0.1196064 16.81680 2446413.26700
+0.0265013 16.76010 2446645.50000
+0.0587824 16.79020 2446651.49600
+0.5891906 16.76790 2446654.51100
+0.2341657 16.70850 2446656.47100
+0.6264456 16.87790 2446672.42800
+0.9981941 16.59290 2446682.40300
+0.3737503 16.88640 2446686.42500
+0.1558539 16.57610 2446706.42100
+0.6745123 16.66370 2446709.42200
+0.1763852 16.42350 2446712.40300
+0.2102830 16.65540 2446730.31600
+0.1841050 16.64270 2446761.26400
+0.7879558 16.77630 2446763.17500
+0.6918528 16.56880 2446764.25200
+0.0212489 16.39990 2446768.21900
+0.8529685 17.66610 2446769.21000
+0.4247833 16.55030 2447041.55500
+0.0000000 16.26040 2447062.49600
+0.5476195 16.60740 2447064.34000
+0.1928845 16.60760 2447091.32200
+0.3860513 16.80460 2447389.42900
+0.7842678 16.95990 2447393.47800
+0.4124575 16.74250 2447395.41800
+0.2215167 16.43090 2447396.38200
+0.9956781 16.63180 2447410.41100
+0.7476297 16.42650 2447418.45600
+0.4987791 16.65580 2447419.35100
+0.4077118 16.81690 2447420.43400
+0.0031698 16.61660 2447422.33500
+0.7899821 16.59200 2447424.46400
+0.7278141 16.73460 2447436.30500
+0.7903091 16.89960 2447442.33700
+0.6274530 16.74700 2447449.29200
+0.2942493 16.79440 2447451.27800
+0.4888741 16.39270 2447468.19100
+0.9577483 16.66200 2447765.43500
+0.8868236 16.98660 2447766.54200
+0.1248626 16.92570 2445642.36800
+0.5912635 16.68970 2447792.40300
+0.6369730 16.43960 2447798.41500
+0.0100114 16.72060 2447802.43400
+0.9301816 16.60920 2447821.40300
+0.0711547 16.89710 2447826.33700
+0.1257075 16.58340 2447826.40200
+0.1584391 16.47240 2447826.44100
+0.5339705 16.83460 2447835.22900
+0.9740890 16.56460 2447851.24300
+0.5139905 16.58690 2448532.23700
+0.8986104 16.58640 2448811.50800
+0.0151552 16.46080 2450371.33000
-0.2844252 16.68660 2447773.48700
-0.2435906 16.52850 2445644.31200
-0.4249724 16.96780 2445663.16000
-0.3972764 16.78800 2445663.19300
-0.1837370 16.89590 2445674.17100
-0.3547710 16.72960 2445882.48100
-0.3115793 16.68510 2445888.49000
-0.3398247 16.54020 2445913.47800
-0.0964603 16.92660 2445918.53400
-0.0827049 17.00000 2445936.42300
-0.4730163 16.53050 2445945.49000
-0.1142457 16.95600 2445949.49200
