2447773.48700 16.59920
2445644.31200 16.64340
2445647.31700 16.53200
2445647.35000 16.52150
2445674.17100 16.65840
2445882.48100 16.40310
2445888.49000 16.35330
2445913.47800 16.28710
2445914.47700 16.64390
2445918.53400 16.41310
2445939.47200 16.70700
2445946.42400 16.46300
2445947.49300 16.21270
2445949.49200 16.31140
2445964.53000 16.65550
2445969.33700 16.84850
2445969.40300 16.42760
2445969.43600 16.47120
2445969.50200 16.57730
2445969.56700 16.60380
2445972.46800 16.66860
2446265.50700 16.44290
2446301.42100 16.41800
2446326.40800 16.54690
2446329.40700 16.24480
2446360.41500 16.21750
2446380.30700 16.50430
2446645.50000 16.43670
2446654.51100 16.46730
2446656.47100 16.49450
2446686.42500 16.43880
2446709.42200 16.14040
2446712.40300 16.35340
2446768.21900 16.35480
2446769.21000 16.31300
2447035.45800 16.46710
2447041.55500 16.56050
2447062.49600 16.41940
2447396.38200 16.34350
2447410.41100 16.35700
2447418.45600 16.57010
2447419.35100 16.48300
2447420.43400 16.41130
2447422.33500 16.53110
2447424.46400 16.50670
2447436.30500 16.43040
2447442.33700 16.54580
2447449.29200 16.53370
2447477.22500 16.65630
2447765.43500 16.73880
2447766.54200 16.74920
2447792.40300 16.54430
2447798.41500 16.78000
2447826.44100 16.65650
2448532.23700 16.56930
2450371.33000 16.53560
