JD	mag	mag_err
2458217.99096	15.178737	0.011591554
2458218.01376	15.208929	0.011619928
2458218.98895	15.197552	0.011609115
2458220.00519	15.245547	0.011655746
2458244.98384	15.139078	0.011453265
2458244.98476	15.200606	0.011612003
2458246.94684	15.146986	0.011562816
2458246.94775	15.258257	0.011608843
2458247.96531	15.232886	0.011643183
2458247.96623	15.346375	0.011734409
2458249.9502	15.175103	0.011498654
2458249.95067	15.16088	0.011575254
2458249.96588	15.166906	0.011488205
2458249.96637	15.217459	0.011628131
2458254.96383	15.288308	0.011699596
2458254.98714	15.058572	0.011356667
2458255.96398	15.290252	0.011701641
2458255.9649	15.232759	0.011574229
2458256.92385	15.218617	0.011555349
2458256.96611	15.174255	0.01149757
2458256.96703	15.250099	0.01166031
2458257.92194	15.22757	0.011567273
2458257.92243	15.247303	0.011657504
2458257.96855	15.064751	0.011363852
2458257.96998	15.380622	0.011802076
2458258.95473	15.38078	0.011802263
2458263.87754	15.18381	0.011509833
2458263.92276	15.1456585	0.011561637
2458266.85817	15.247273	0.011657475
2458266.88257	15.19888	0.011529376
2458268.95165	15.061179	0.011359694
2458268.95307	15.246947	0.011657149
2458269.9242599998	15.205405	0.0116165625
2458269.92517	15.233275	0.011574921
2458270.92603	15.219793	0.01155691
2458270.92699	15.30333	0.01171553
2458271.94793	15.112745	0.011420949
2458271.94884	15.425316	0.01185575
2458272.96359	15.169296	0.011491246
2458272.9645	15.210923	0.0116218375
2458273.92412	15.267102	0.011677573
2458273.92508	15.193002	0.011521724
2458274.96757	15.270404	0.011680965
2458274.97135	15.124415	0.011435183
2458275.92707	15.2879925	0.011699264
2458276.95134	15.239831	0.011650052
2458276.9667	15.043593	0.011339401
2458277.93108	15.017522	0.011309859
2458277.93157	15.2754135	0.011686139
2458278.96715	15.391934	0.0118154045
2458278.96938	15.411213	0.011833012
2458279.92943	15.216272	0.011552241
2458279.9299	15.231866	0.011642179
2458280.8703	15.223164	0.011561393
2458280.96838	15.148678	0.011564317
2458281.96924	15.142901	0.011559198
2458281.96972	15.099958	0.011405513
2458282.96881	15.170312	0.011492537
2458282.9693	15.301222	0.011713276
2458283.88682	15.228655	0.011568727
2458283.88773	15.266405	0.011676858
2458285.90725	15.102339	0.011408373
2458285.90817	15.275917	0.011686659
2458286.97653	15.244711	0.011654912
2458287.96546	15.2322645	0.011573564
2458287.96593	15.221553	0.0116321
2458288.95508	15.202997	0.011614271
2458288.97301	15.15905	0.011478259
2458289.95262	15.344057	0.011760167
2458289.97714	15.150826	0.011467918
2458290.97226	15.304599	0.011716889
2458290.97608	15.095729	0.011400443
2458291.97162	15.127046	0.011438411
2458291.97259	15.067315	0.011495448
2458292.96972	15.243873	0.011654075
2458292.97063	15.058804	0.011356935
2458293.97271	15.212195	0.011546851
2458293.97458	15.296711	0.011708473
2458294.96952	15.195241	0.011606935
2458294.97232	15.294456	0.011659288
2458296.84422	15.23888	0.011649108
2458296.86512	15.244089	0.011589517
2458297.93607	15.146786	0.011562637
2458298.92272	15.187425	0.011599612
2458298.94632	15.184485	0.011510704
2458299.91443	15.307281	0.011677538
2458299.92829	15.20758	0.011618638
2458300.92839	15.749983	0.012447959
2458300.93258	15.127994	0.011546149
2458301.94983	15.096912	0.011401859
2458301.95031	15.1370945	0.011554086
2458302.9067	15.400797	0.011816801
2458303.86005	15.306097	0.011718496
2458303.97822	15.106062	0.011412859
2458304.88327	15.206454	0.0115392925
2458304.90004	15.306928	0.011719389
2458305.90368	15.240005	0.011583989
2458305.9046	15.2474785	0.011657679
2458307.91167	15.287003	0.011698223
2458310.92494	15.194039	0.011605806
2458310.92585	15.329127	0.011709084
2458312.92805	14.959196	0.011246043
2458312.92897	15.051658	0.011482977
2458313.91409	15.11188	0.011532311
2458314.9355	15.3676605	0.011787017
2458316.94769	15.080115	0.011505828
2458316.9486	15.064864	0.011363984
2458318.86252	15.210437	0.011621372
2458319.95786	14.9916315	0.011281149
2458319.95877	15.348913	0.011765631
2458320.88917	15.778833	0.012388906
2458321.96726	15.391726	0.011815155
2458321.96774	14.983189	0.01127192
2458322.90471	15.505694	0.011959393
2458322.90519	15.2431135	0.011588195
2458323.97574	15.16119	0.011575534
2458323.9776	15.242242	0.0115870135
2458324.97417	15.073612	0.011374222
2458324.97508	15.322415	0.011736185
2458325.97299	15.363771	0.011782545
2458325.97391	15.145617	0.011461402
2458326.91439	15.155465	0.011473742
2458326.9153	15.143974	0.011560146
2458327.90138	15.223856	0.01163434
2458327.90371	15.255746	0.011605401
2458328.87985	15.282788	0.01169381
2458328.90672	15.065347	0.011364548
2458329.8636	15.130895	0.011443147
2458329.86502	15.2863035	0.011697491
2458330.88301	15.133263	0.011550734
2458330.90273	15.090935	0.011394718
2458332.8409	15.137781	0.011554688
2458333.82482	15.358161	0.011776122
2458333.83881	14.884288	0.011168482
2458334.86105	15.398491	0.011823209
2458334.86246	15.085676	0.011388464
2458335.85794	15.171925	0.011494595
2458336.84659	15.120545	0.011430447
2458336.84753	15.209717	0.011620682
2458337.8457	15.13548	0.011448808
2458337.84712	15.235186	0.011645452
2458338.84122	15.242642	0.011652848
2458338.84404	15.010939	0.011302499
2458340.88897	15.078627	0.011504612
2458342.84341	15.100856	0.011406589
2458342.84389	15.385583	0.011807902
2458343.84762	15.344097	0.011760213
2458344.93193	15.07074	0.011498208
2458345.83934	15.127008	0.011545295
2458345.8611	15.171877	0.011494534
2458346.89076	15.357664	0.011775559
2458346.89218	15.781154	0.012514139
2458347.9094	15.089962	0.011393559
2458347.91082	15.338254	0.011753676
2458349.82528	15.313149	0.0117261
2458350.88985	15.365475	0.011784501
2458350.89076	15.173624	0.011496765
2458351.8827	15.248613	0.0116588175
2458351.88319	15.14871	0.011465268
